movie,speaker,utterance,srt_index,emotion,emotion_id,start_time,end_time
Dragon,AstridHofferson,Not that there's anything wrong with a dragonesque figure.,0423,fear,2,"00:37:52,687","00:37:56,023"
Dragon,AstridHofferson,"I normally don't care what people do, but you're acting weird.",0449,neutral,4,"00:42:13,573","00:42:16,491"
Dragon,AstridHofferson,Stay out of my way! I'm winning this thing.,0524,neutral,4,"00:49:52,573","00:49:55,575"
Dragon,AstridHofferson,"Please, by all means.",0525,fear,2,"00:49:55,743","00:49:58,453"
Dragon,AstridHofferson,What the?! What are you doing here?,0540,neutral,4,"00:51:15,906","00:51:18,992"
Dragon,AstridHofferson,No one just gets as good as you do. Especially you.,0542,angry,0,"00:51:22,413","00:51:26,499"
Dragon,AstridHofferson,Training?,0544,angry,0,"00:51:29,670","00:51:30,712"
Dragon,AstridHofferson,It's OK! It's OK.,0555,fear,2,"00:52:07,208","00:52:09,000"
Dragon,AstridHofferson,I scared him?!,0558,fear,2,"00:52:14,381","00:52:15,882"
Dragon,AstridHofferson,You have to give me a chance to explain.,0565,angry,0,"00:52:56,423","00:52:58,591"
Dragon,AstridHofferson,Just get me off of this thing.,0579,happy,3,"00:54:07,119","00:54:08,828"
Dragon,AstridHofferson,"All right, I admit it. This is pretty cool.",0580,happy,3,"00:55:55,519","00:55:59,230"
Dragon,AstridHofferson,It's amazing.,0581,neutral,4,"00:55:59,565","00:56:02,108"
Dragon,AstridHofferson,So what now?,0583,neutral,4,"00:56:06,655","00:56:08,781"
Dragon,AstridHofferson,"Hiccup, your final exam is tomorrow.",0584,neutral,4,"00:56:08,949","00:56:11,784"
Dragon,AstridHofferson,We have to think this through carefully.,0605,neutral,4,"00:58:57,951","00:59:00,661"
Dragon,AstridHofferson,"Hiccup, we just discovered the dragons' nest,",0606,neutral,4,"00:59:00,829","00:59:03,748"
Dragon,AstridHofferson,"the thing we've been after since Vikings first sailed here,",0607,neutral,4,"00:59:03,916","00:59:06,626"
Dragon,AstridHofferson,and you want to keep it a secret?,0608,others,7,"00:59:06,793","00:59:09,086"
Dragon,AstridHofferson,Yes.,0610,others,7,"00:59:14,301","00:59:15,509"
Dragon,AstridHofferson,Just give me until tomorrow. I'll figure something out.,0612,others,7,"00:59:25,646","00:59:29,398"
Dragon,AstridHofferson,OK.,0613,others,7,"00:59:30,150","00:59:31,317"
Dragon,AstridHofferson,That's for kidnapping me.,0614,others,7,"00:59:32,861","00:59:34,153"
Dragon,AstridHofferson,"Today, he becomes one of us!",0627,neutral,4,"01:00:39,970","01:00:43,180"
Dragon,AstridHofferson,just make sure they don't find Toothless.,0632,neutral,4,"01:01:00,198","01:01:02,241"
Dragon,AstridHofferson,It's a mess.,0694,neutral,4,"01:07:51,359","01:07:52,860"
Dragon,AstridHofferson,You must feel horrible. You've lost everything:,0695,neutral,4,"01:07:54,195","01:07:57,448"
Dragon,AstridHofferson,Would have been better for everyone. Yep. The rest of us would've done it.,0699,neutral,4,"01:08:08,334","01:08:12,629"
Dragon,AstridHofferson,Why is this so important to you all of a sudden?,0703,neutral,4,"01:08:23,850","01:08:26,143"
Dragon,AstridHofferson,For the love of... I was a coward. I was weak. I wouldn't kill a dragon.,0705,neutral,4,"01:08:29,689","01:08:34,735"
Dragon,AstridHofferson,Three hundred years and I'm the first Viking who wouldn't kill a dragon.,0708,neutral,4,"01:08:38,656","01:08:42,534"
Dragon,AstridHofferson,"First one to ride one, though.",0709,neutral,4,"01:08:47,040","01:08:48,957"
Dragon,AstridHofferson,I looked at him and I saw myself.,0712,neutral,4,"01:08:59,844","01:09:03,430"
Dragon,AstridHofferson,Then something crazy.,0715,neutral,4,"01:09:17,529","01:09:19,530"
Dragon,AstridHofferson,You're crazy. I like that.,0732,happy,3,"01:10:44,866","01:10:47,743"
Dragon,AstridHofferson,"Thanks, Dad.",0796,fear,2,"01:19:17,420","01:19:18,420"
Dragon,AstridHofferson,I might make a few tweaks.,0852,neutral,4,"01:27:42,174","01:27:44,258"
Dragon,Gobber,"Come on. Let me out, please. I need to make my mark.",0044,neutral,4,"00:03:16,947","00:03:20,366"
Dragon,Gobber,My life will get infinitely better. I might even get a date.,0047,neutral,4,"00:03:25,622","00:03:28,791"
Dragon,Gobber,You can't lift a hammer. You can't swing an axe.,0048,neutral,4,"00:03:28,959","00:03:31,627"
Dragon,Gobber,"OK, fine, but this will throw it for me.",0050,neutral,4,"00:03:35,674","00:03:38,676"
Dragon,Gobber,Mild calibration issue... Hiccup!,0052,angry,0,"00:03:43,390","00:03:45,433"
Dragon,Gobber,If you ever want to get out there to fight dragons...,0053,neutral,4,"00:03:45,601","00:03:48,644"
Dragon,Gobber,But you just pointed to all of me.,0055,neutral,4,"00:03:51,982","00:03:54,066"
Dragon,Gobber,"Yes, that's it! Stop being all of you.",0056,neutral,4,"00:03:54,234","00:03:57,612"
Dragon,Gobber,There will be consequences!,0060,neutral,4,"00:04:06,997","00:04:08,664"
Dragon,Gobber,No one has ever killed a Night Fury. That's why I'm going to be the first.,0082,neutral,4,"00:05:17,859","00:05:22,613"
Dragon,Gobber,"Man the fort, Hiccup. They need me out there.",0083,neutral,4,"00:05:22,781","00:05:25,908"
Dragon,Gobber,Stay. Put. There.,0084,neutral,4,"00:05:27,536","00:05:30,287"
Dragon,Gobber,You're thinking about this wrong.,0127,neutral,4,"00:09:01,917","00:09:03,959"
Dragon,Gobber,That's more like it.,0143,neutral,4,"00:09:57,430","00:09:58,514"
Dragon,Gobber,"No, I need you to stay and train some new recruits.",0145,neutral,4,"00:10:02,018","00:10:04,937"
Dragon,Gobber,"Perfect. And, while I'm busy, Hiccup can cover the stall.",0146,neutral,4,"00:10:05,105","00:10:09,525"
Dragon,Gobber,"What am I going to do with him, Gobber?",0149,neutral,4,"00:10:15,198","00:10:17,324"
Dragon,Gobber,"No, you don't. No, I do.",0154,neutral,4,"00:10:26,126","00:10:27,584"
Dragon,Gobber,I take him fishing and he goes hunting for trolls!,0159,neutral,4,"00:10:40,307","00:10:43,350"
Dragon,Gobber,Trolls exist. They steal your socks.,0160,neutral,4,"00:10:43,518","00:10:46,061"
Dragon,Gobber,"Even as a boy, I knew what I was, what I had to become.",0169,neutral,4,"00:11:09,544","00:11:13,756"
Dragon,Gobber,Hiccup is not that boy.,0170,neutral,4,"00:11:14,466","00:11:16,425"
Dragon,Gobber,You can only prepare him.,0172,neutral,4,"00:11:19,054","00:11:21,221"
Dragon,Gobber,Maybe.,0218,neutral,4,"00:16:50,802","00:16:52,260"
Dragon,Gobber,"Oh, great. Who let him in?",0226,neutral,4,"00:17:27,547","00:17:29,256"
Dragon,Gobber,Let's get started! The recruit who does best,0227,neutral,4,"00:17:29,424","00:17:32,134"
Dragon,Gobber,Can I transfer to the class with the cool Vikings?,0231,neutral,4,"00:17:41,644","00:17:44,146"
Dragon,Gobber,Don't worry. You're small and weak... that'll make you less of a target.,0232,neutral,4,"00:17:44,313","00:17:48,316"
Dragon,Gobber,They'll see you as sick or insane,0233,neutral,4,"00:17:48,484","00:17:50,235"
Dragon,Gobber,"Wait, aren't you gonna teach us first?",0245,neutral,4,"00:18:15,845","00:18:17,345"
Dragon,Gobber,"Tuffnut, Ruffnut! You're out! What?",0257,neutral,4,"00:18:49,712","00:18:51,671"
Dragon,Gobber,"Remember, a dragon will always,",0276,neutral,4,"00:19:49,730","00:19:52,732"
Dragon,Gobber,How about I give you one?,0346,neutral,4,"00:26:13,697","00:26:15,657"
Dragon,Gobber,"Hey, so, how would one sneak up on a Night Fury?",0348,neutral,4,"00:26:21,247","00:26:24,123"
Dragon,Gobber,"And with one twist, he took my hand and swallowed it whole!",0372,neutral,4,"00:33:13,158","00:33:17,286"
Dragon,Gobber,I saw the look on his face... I was delicious.,0373,neutral,4,"00:33:17,454","00:33:20,581"
Dragon,Gobber,"I'll chop off the legs of every dragon I fight, with my face.",0380,neutral,4,"00:33:40,769","00:33:44,772"
Dragon,Gobber,It's the wings and the tails you really want.,0381,neutral,4,"00:33:46,274","00:33:48,442"
Dragon,Gobber,A downed dragon is a dead dragon.,0383,neutral,4,"00:33:51,238","00:33:54,532"
Dragon,Gobber,He's gone?,0459,neutral,4,"00:43:11,005","00:43:12,005"
Dragon,Gobber,"Most afternoons, but who can blame him? The life of a celebrity's rough.",0460,neutral,4,"00:43:14,175","00:43:18,095"
Dragon,Gobber,This way!,0651,surprise,6,"01:03:27,262","01:03:28,554"
Dragon,Gobber,Here! One length to your stern.,0718,neutral,4,"01:09:34,420","01:09:36,922"
Dragon,Gobber,"are wondering what it is we're up to here. Not me, of course.",0720,neutral,4,"01:09:42,470","01:09:46,098"
Dragon,Gobber,"When we crack this mountain open, all hell is going to break loose.",0742,neutral,4,"01:12:41,566","01:12:45,736"
Dragon,Gobber,"No matter how this ends, it ends today.",0744,neutral,4,"01:12:49,032","01:12:52,284"
Dragon,Gobber,Thank you for saving my son.,0830,neutral,4,"01:25:16,987","01:25:19,906"
Dragon,Gobber,"Well, most of you. That bit's my handiwork.",0850,neutral,4,"01:27:35,000","01:27:38,127"
Dragon,Hiccup,Nice of you to join the party! I thought you'd been carried off!,0029,neutral,4,"00:02:18,388","00:02:21,557"
Dragon,Hiccup,"Who, me? No, come on, I'm way too muscular for their taste.",0030,neutral,4,"00:02:21,725","00:02:26,562"
Dragon,Hiccup,Their job is so much cooler.,0043,others,7,"00:03:13,527","00:03:15,820"
Dragon,Hiccup,"You've made plenty of marks, all in the wrong places.",0045,others,7,"00:03:20,534","00:03:23,452"
Dragon,Hiccup,"Please, two minutes. I'll kill a dragon.",0046,others,7,"00:03:23,620","00:03:25,454"
Dragon,Hiccup,You can't even throw one of these!,0049,neutral,4,"00:03:31,795","00:03:33,337"
Dragon,Hiccup,"Oh, yes.",0057,neutral,4,"00:03:58,655","00:03:59,780"
Dragon,Hiccup,"You, sir, are playing a dangerous game.",0058,neutral,4,"00:03:59,948","00:04:02,658"
Dragon,Hiccup,Keeping this much raw Vikingness contained?,0059,neutral,4,"00:04:02,826","00:04:06,829"
Dragon,Hiccup,The devils still have some juice in them!,0090,neutral,4,"00:05:47,931","00:05:49,932"
Dragon,Hiccup,Come on. Give me something to shoot at. Give me something to shoot at.,0091,happy,3,"00:05:59,985","00:06:03,279"
Dragon,Hiccup,"I hit it. Yes, I hit it!",0092,happy,3,"00:06:25,969","00:06:28,637"
Dragon,Hiccup,Did anybody see that?,0093,neutral,4,"00:06:28,847","00:06:30,848"
Dragon,Hiccup,"Oh, and there's one more thing you need to know.",0097,sad,5,"00:07:08,220","00:07:11,013"
Dragon,Hiccup,"Sorry, Dad.",0098,neutral,4,"00:07:21,483","00:07:23,484"
Dragon,Hiccup,"OK, but I hit a Night Fury.",0099,neutral,4,"00:07:32,953","00:07:34,703"
Dragon,Hiccup,"It's not like the last few times, Dad! I really, actually hit it!",0100,neutral,4,"00:07:35,247","00:07:39,291"
Dragon,Hiccup,Why can't you follow the simplest orders?,0110,neutral,4,"00:08:05,902","00:08:09,071"
Dragon,Hiccup,I can't stop myself. I see a dragon and I have to just kill it.,0111,neutral,4,"00:08:09,239","00:08:13,868"
Dragon,Hiccup,He never listens. It runs in the family.,0121,neutral,4,"00:08:41,980","00:08:44,190"
Dragon,Hiccup,"When he does, it's with this disappointed scowl,",0122,neutral,4,"00:08:44,357","00:08:47,109"
Dragon,Hiccup,like someone skimped on meat in his sandwich.,0123,neutral,4,"00:08:47,277","00:08:49,695"
Dragon,Hiccup,"Excuse me, barmaid. You brought me the wrong offspring.",0124,neutral,4,"00:08:49,863","00:08:53,908"
Dragon,Hiccup,"I ordered an extra-large boy with beefy arms, extra guts and glory on the side.",0125,neutral,4,"00:08:54,075","00:08:58,829"
Dragon,Hiccup,"It's not so much what you look like, it's what's inside that he can't stand.",0128,neutral,4,"00:09:04,127","00:09:08,589"
Dragon,Hiccup,"Look, the point is, stop trying so hard to be something you're not.",0130,neutral,4,"00:09:11,468","00:09:15,512"
Dragon,Hiccup,He's going to get out there again. He's probably out there now.,0174,others,7,"00:11:25,769","00:11:29,855"
Dragon,Hiccup,Some people lose their knife or their mug. Not me.,0176,others,7,"00:11:50,460","00:11:53,629"
Dragon,Hiccup,I manage to lose an entire dragon.,0177,happy,3,"00:11:53,797","00:11:56,799"
Dragon,Hiccup,"Oh, wow. I did it.",0178,happy,3,"00:12:46,015","00:12:48,308"
Dragon,Hiccup,I did it. This fixes everything! Yes!,0179,happy,3,"00:12:48,768","00:12:52,396"
Dragon,Hiccup,I have brought down this mighty beast!,0180,neutral,4,"00:12:52,564","00:12:54,898"
Dragon,Hiccup,"I'm going to kill you, dragon.",0181,neutral,4,"00:13:23,303","00:13:25,304"
Dragon,Hiccup,Then I'll cut out your heart and take it to my father.,0182,fear,2,"00:13:25,763","00:13:29,725"
Dragon,Hiccup,I am a Viking. I am a Viking!,0183,neutral,4,"00:13:30,059","00:13:33,187"
Dragon,Hiccup,Hiccup.,0185,neutral,4,"00:15:23,631","00:15:24,631"
Dragon,Hiccup,You get your wish. Dragon training... you start in the morning.,0193,neutral,4,"00:15:41,274","00:15:45,193"
Dragon,Hiccup,"Oh, man, I should have gone first.",0194,neutral,4,"00:15:45,361","00:15:47,362"
Dragon,Hiccup,"I was thinking, you know,",0195,neutral,4,"00:15:47,530","00:15:49,281"
Dragon,Hiccup,"we have a surplus of dragon-fighting Vikings,",0196,neutral,4,"00:15:49,449","00:15:52,451"
Dragon,Hiccup,You'll need this.,0198,others,7,"00:15:57,373","00:15:58,373"
Dragon,Hiccup,But you will kill dragons.,0202,others,7,"00:16:06,549","00:16:08,342"
Dragon,Hiccup,No more of... this.,0209,others,7,"00:16:27,445","00:16:29,529"
Dragon,Hiccup,Deal?,0212,sad,5,"00:16:35,286","00:16:36,578"
Dragon,Hiccup,"Yeah, no kidding, right?",0224,neutral,4,"00:17:23,960","00:17:25,210"
Dragon,Hiccup,Snotlout! You're done!,0268,neutral,4,"00:19:20,868","00:19:22,744"
Dragon,Hiccup,So... why didn't you?,0278,sad,5,"00:20:03,244","00:20:05,662"
Dragon,Hiccup,So I guess we'll share? Read it.,0303,neutral,4,"00:22:56,667","00:22:58,835"
Dragon,Hiccup,"All mine, then. Wow. So, OK, I'll see you...",0304,neutral,4,"00:22:59,128","00:23:03,798"
Dragon,Hiccup,...tomorrow.,0305,neutral,4,"00:23:04,133","00:23:05,592"
Dragon,Hiccup,Dragon classifications.,0306,neutral,4,"00:23:15,686","00:23:17,562"
Dragon,Hiccup,Bone Knapper. Whispering Death.,0318,neutral,4,"00:24:03,526","00:24:06,694"
Dragon,Hiccup,The unholy offspring of lightning and death itself.,0325,neutral,4,"00:24:27,716","00:24:31,886"
Dragon,Hiccup,Steady!,0334,neutral,4,"00:25:19,101","00:25:20,768"
Dragon,Hiccup,"Hey, you know, I just happened to notice the book had nothing on Night Furies.",0335,neutral,4,"00:25:33,073","00:25:37,285"
Dragon,Hiccup,Figure out which side you're on.,0366,neutral,4,"00:27:35,654","00:27:37,864"
Dragon,Hiccup,I could have sworn you had...,0368,neutral,4,"00:29:01,323","00:29:03,533"
Dragon,Hiccup,...teeth.,0369,fear,2,"00:29:06,870","00:29:07,870"
Dragon,Hiccup,"No, no, no.",0370,fear,2,"00:29:12,084","00:29:13,126"
Dragon,Hiccup,minding my own business.,0403,neutral,4,"00:35:44,392","00:35:46,936"
Dragon,Hiccup,It's OK.,0404,neutral,4,"00:35:59,407","00:36:00,699"
Dragon,Hiccup,"Prefers ambush attack, crushing its victims...",0417,angry,0,"00:37:32,792","00:37:35,127"
Dragon,Hiccup,Back into your cage. Now think about what you've done.,0434,neutral,4,"00:38:44,030","00:38:47,866"
Dragon,Hiccup,Hiccup? Are you in there?,0446,happy,3,"00:42:05,690","00:42:07,524"
Dragon,Hiccup,Who would have thought it? He has this way with the beasts.,0463,neutral,4,"00:43:23,351","00:43:27,479"
Dragon,Hiccup,"...three... no, four.",0466,neutral,4,"00:43:41,911","00:43:43,912"
Dragon,Hiccup,"Come on, buddy! Come on, buddy!",0468,happy,3,"00:44:11,899","00:44:13,817"
Dragon,Hiccup,"Yeah, yeah, I'm on it. Position four.",0472,neutral,4,"00:44:34,255","00:44:36,381"
Dragon,Hiccup,Yeah!,0482,sad,5,"00:45:49,664","00:45:51,289"
Dragon,Hiccup,Come on.,0483,happy,3,"00:45:53,126","00:45:54,209"
Dragon,Hiccup,Everything we know about you guys is wrong.,0487,others,7,"00:47:03,196","00:47:07,324"
Dragon,Hiccup,Dad! You're back! Gobber's not here so...,0488,others,7,"00:47:17,543","00:47:20,504"
Dragon,Hiccup,Just how long did you think you could hide it?,0493,neutral,4,"00:47:30,640","00:47:33,266"
Dragon,Hiccup,...about that dragon.,0498,others,7,"00:47:45,571","00:47:47,447"
Dragon,Hiccup,"Oh, gods. Dad, I'm so sorry. I was going to tell you.",0499,others,7,"00:47:47,615","00:47:51,785"
Dragon,Hiccup,to keep you safe in the ring.,0514,neutral,4,"00:48:55,433","00:48:58,143"
Dragon,Hiccup,...leaving! We're leaving.,0536,neutral,4,"00:51:01,392","00:51:03,309"
Dragon,Hiccup,Let's pack up. Looks like you and me are taking a little vacation.,0537,neutral,4,"00:51:03,477","00:51:07,939"
Dragon,Hiccup,You're right. You're right. You're right.,0547,happy,3,"00:51:38,679","00:51:40,680"
Dragon,Hiccup,I'm through with the lies. I've been making outfits. So you got me.,0548,happy,3,"00:51:40,848","00:51:45,977"
Dragon,Hiccup,It's OK! It's OK.,0555,happy,3,"00:52:07,208","00:52:09,000"
Dragon,Hiccup,Who is him?,0559,neutral,4,"00:52:16,884","00:52:18,510"
Dragon,Hiccup,"Astrid, Toothless. Toothless, Astrid.",0560,neutral,4,"00:52:19,595","00:52:23,598"
Dragon,Hiccup,I am not listening to anything you have to say!,0566,neutral,4,"00:52:58,759","00:53:01,427"
Dragon,Hiccup,Then I won't speak. Just let me show you.,0567,neutral,4,"00:53:01,595","00:53:05,056"
Dragon,Hiccup,To protect your pet dragon? Are you serious?,0609,neutral,4,"00:59:09,254","00:59:12,173"
Dragon,Hiccup,It's not the dragon I'm worried about. What are you going to do?,0629,neutral,4,"01:00:49,229","01:00:52,648"
Dragon,Hiccup,"Toothless, go. Get out of here.",0653,others,7,"01:04:08,762","01:04:10,554"
Dragon,Hiccup,"If they don't bring enough food back, they'll be eaten themselves.",0676,others,7,"01:05:27,757","01:05:31,594"
Dragon,Hiccup,"Dad, please. I promise you, you can't win this one!",0684,sad,5,"01:05:54,367","01:05:58,287"
Dragon,Hiccup,"No, Dad. No.",0685,others,7,"01:05:58,455","01:06:00,497"
Dragon,Hiccup,I couldn't. That's not an answer.,0702,angry,0,"01:08:21,765","01:08:23,682"
Dragon,Hiccup,Because I want to remember what you say right now.,0704,angry,0,"01:08:26,311","01:08:29,521"
Dragon,Hiccup,Dad?,0788,neutral,4,"01:18:33,084","01:18:34,209"
Dragon,Hiccup,I'm proud to call you my son.,0795,neutral,4,"01:19:13,040","01:19:16,000"
Dragon,Hiccup,"Stay with me, buddy. Just a bit longer.",0817,others,7,"01:22:38,829","01:22:41,205"
Dragon,Hiccup,What?,0843,neutral,4,"01:27:04,761","01:27:05,887"
Dragon,Hiccup,That's for scaring me.,0853,neutral,4,"01:27:46,136","01:27:47,970"
Dragon,Hiccup,What is it always going to be this way? 'Cause...,0854,happy,3,"01:27:48,138","01:27:50,681"
Dragon,Hiccup,Dad? We had a deal!,0665,others,7,"01:04:52,681","01:04:54,515"
Dragon,Hiccup,They've killed hundreds of us!,0673,angry,0,"01:05:18,290","01:05:20,291"
Dragon,Hiccup,Not the people you almost killed?,0671,others,7,"01:05:13,827","01:05:15,536"
